order_date,sales_region_code,item_code,first_cate_code,second_cate_code,sales_chan_name,item_price,year,month,day,day_of_week,is_weekend,is_holiday,sales_chan,season,ord_qty
2018-01-18,101,21913,306,407,offline,1162.0,2018,1,18,3,0,0,0,4,8
2018-01-18,101,20389,302,408,offline,1188.0,2018,1,18,3,0,0,0,4,216
2018-01-18,101,21909,303,401,offline,2743.0,2018,1,18,3,0,0,0,4,19
2018-01-18,101,20414,308,404,offline,1563.0,2018,1,18,3,0,0,0,4,245
2018-01-18,101,21061,308,404,offline,925.0,2018,1,18,3,0,0,0,4,114
2018-01-18,105,20248,306,402,online,357.0,2018,1,18,3,0,0,1,4,6
2018-01-18,105,20944,301,405,online,621.0,2018,1,18,3,0,0,1,4,59
2018-01-18,105,20002,303,406,offline,2167.0,2018,1,18,3,0,0,0,4,3
2018-01-18,103,21550,301,405,offline,1666.0,2018,1,18,3,0,0,0,4,23
2018-01-18,105,21468,305,412,online,324.0,2018,1,18,3,0,0,1,4,55
2018-01-18,105,21878,305,412,online,292.5,2018,1,18,3,0,0,1,4,6
2018-01-18,105,20581,305,412,online,417.0,2018,1,18,3,0,0,1,4,2
2018-01-18,105,20206,305,412,online,880.0,2018,1,18,3,0,0,1,4,17
2018-01-18,105,20313,305,412,online,1057.0,2018,1,18,3,0,0,1,4,44
2018-01-18,105,21716,307,403,online,946.0,2018,1,18,3,0,0,1,4,15
2018-01-18,105,20789,302,408,online,1299.0,2018,1,18,3,0,0,1,4,53
2018-01-18,105,21047,303,401,online,4212.0,2018,1,18,3,0,0,1,4,146
2018-01-18,105,21819,306,402,online,319.0,2018,1,18,3,0,0,1,4,1408
2018-01-18,105,21103,306,407,online,778.0,2018,1,18,3,0,0,1,4,82
2018-01-18,103,21249,307,403,offline,358.0,2018,1,18,3,0,0,0,4,14
2018-01-18,103,21477,303,411,offline,3513.0,2018,1,18,3,0,0,0,4,5
2018-01-18,103,20885,306,407,offline,656.0,2018,1,18,3,0,0,0,4,135
2018-01-18,103,21253,306,407,offline,720.0,2018,1,18,3,0,0,0,4,21
2018-01-18,103,21472,306,407,offline,896.0,2018,1,18,3,0,0,0,4,155
2018-01-18,102,20422,302,408,offline,2469.0,2018,1,18,3,0,0,0,4,22
2018-01-18,102,22056,302,408,offline,945.0,2018,1,18,3,0,0,0,4,22
2018-01-18,102,21027,302,408,offline,937.0,2018,1,18,3,0,0,0,4,35
2018-01-18,102,20283,306,407,offline,657.0,2018,1,18,3,0,0,0,4,11
2018-01-18,102,20879,305,412,offline,542.0,2018,1,18,3,0,0,0,4,27
2018-01-18,105,20766,306,407,offline,862.0,2018,1,18,3,0,0,0,4,3
2018-01-18,105,21974,306,407,offline,1091.0,2018,1,18,3,0,0,0,4,13
2018-01-18,105,20947,306,407,offline,1007.0,2018,1,18,3,0,0,0,4,2
2018-01-18,105,20452,301,405,offline,1975.0,2018,1,18,3,0,0,0,4,5
2018-01-18,105,20074,308,404,offline,2290.0,2018,1,18,3,0,0,0,4,8
2018-01-18,105,21054,308,404,offline,2571.0,2018,1,18,3,0,0,0,4,31
2018-01-18,105,21157,308,404,offline,1520.0,2018,1,18,3,0,0,0,4,9
2018-01-18,103,21394,306,407,offline,718.0,2018,1,18,3,0,0,0,4,377
2018-01-18,103,20993,306,407,offline,754.0,2018,1,18,3,0,0,0,4,307
2018-01-18,102,21780,306,407,offline,2320.0,2018,1,18,3,0,0,0,4,29
2018-01-18,105,22035,305,412,offline,2201.0,2018,1,18,3,0,0,0,4,6
2018-01-18,102,21331,306,407,offline,1181.0,2018,1,18,3,0,0,0,4,25
2018-01-18,101,22059,305,412,offline,429.0,2018,1,18,3,0,0,0,4,5
2018-01-18,103,21170,302,408,offline,2301.0,2018,1,18,3,0,0,0,4,53
2018-01-18,103,20422,302,408,offline,2452.0,2018,1,18,3,0,0,0,4,62
2018-01-18,101,21644,303,401,offline,269.0,2018,1,18,3,0,0,0,4,419
2018-01-18,101,21775,302,408,offline,1042.0,2018,1,18,3,0,0,0,4,38
2018-01-18,103,20720,303,401,offline,1062.0,2018,1,18,3,0,0,0,4,105
2018-01-18,103,20720,303,401,offline,1056.0,2018,1,18,3,0,0,0,4,301
2018-01-18,101,21909,303,401,offline,2738.0,2018,1,18,3,0,0,0,4,46
2018-01-18,102,20700,306,407,offline,914.0,2018,1,18,3,0,0,0,4,9
2018-01-18,102,21775,302,408,offline,1038.0,2018,1,18,3,0,0,0,4,10
2018-01-18,102,21662,302,408,offline,1481.0,2018,1,18,3,0,0,0,4,10
2018-01-18,102,21974,306,407,offline,1096.0,2018,1,18,3,0,0,0,4,10
2018-01-18,102,20501,306,407,offline,768.0,2018,1,18,3,0,0,0,4,10
2018-01-18,102,21619,306,402,offline,310.0,2018,1,18,3,0,0,0,4,225
2018-01-18,102,20086,303,401,offline,265.0,2018,1,18,3,0,0,0,4,29
2018-01-18,102,20834,302,408,offline,876.0,2018,1,18,3,0,0,0,4,20
2018-01-18,102,20090,302,408,offline,765.0,2018,1,18,3,0,0,0,4,155
2018-01-19,102,21261,306,407,offline,3846.0,2018,1,19,4,0,0,0,4,10
2018-01-19,102,21625,302,408,offline,1241.0,2018,1,19,4,0,0,0,4,8
2018-01-19,102,21775,302,408,offline,1066.0,2018,1,19,4,0,0,0,4,56
2018-01-19,102,20056,302,408,offline,2370.0,2018,1,19,4,0,0,0,4,13
2018-01-19,102,21681,302,408,offline,1291.0,2018,1,19,4,0,0,0,4,2
2018-01-19,103,20794,306,407,offline,1115.0,2018,1,19,4,0,0,0,4,22
2018-01-19,102,20555,308,404,offline,982.0,2018,1,19,4,0,0,0,4,201
2018-01-19,101,22053,306,407,offline,907.0,2018,1,19,4,0,0,0,4,50
2018-01-19,101,21845,302,408,offline,1208.0,2018,1,19,4,0,0,0,4,55
2018-01-19,101,20739,305,412,offline,1044.0,2018,1,19,4,0,0,0,4,22
2018-01-19,101,22081,303,401,offline,2583.0,2018,1,19,4,0,0,0,4,13
2018-01-19,101,21920,305,412,offline,846.0,2018,1,19,4,0,0,0,4,51
2018-01-19,101,21484,305,412,offline,324.0,2018,1,19,4,0,0,0,4,102
2018-01-19,101,21221,306,407,offline,1611.0,2018,1,19,4,0,0,0,4,11
2018-01-19,102,20996,306,407,offline,487.0,2018,1,19,4,0,0,0,4,13
2018-01-19,102,21346,306,407,offline,1705.0,2018,1,19,4,0,0,0,4,19
2018-01-19,102,21342,302,408,offline,768.0,2018,1,19,4,0,0,0,4,35
2018-01-19,102,20892,306,407,offline,1658.0,2018,1,19,4,0,0,0,4,6
2018-01-19,102,21430,306,407,offline,1906.0,2018,1,19,4,0,0,0,4,13
2018-01-19,101,20580,302,408,offline,932.0,2018,1,19,4,0,0,0,4,302
2018-01-19,102,21394,306,407,offline,707.0,2018,1,19,4,0,0,0,4,358
2018-01-19,102,21920,305,412,offline,840.0,2018,1,19,4,0,0,0,4,27
2018-01-19,102,20305,305,412,offline,730.0,2018,1,19,4,0,0,0,4,37
2018-01-19,102,20419,306,407,offline,861.0,2018,1,19,4,0,0,0,4,52
2018-01-19,101,21636,307,403,offline,464.0,2018,1,19,4,0,0,0,4,36
2018-01-19,105,20527,303,406,offline,2113.0,2018,1,19,4,0,0,0,4,12
2018-01-19,105,21552,303,406,offline,1562.0,2018,1,19,4,0,0,0,4,6
2018-01-19,105,22027,306,402,online,478.0,2018,1,19,4,0,0,1,4,203
2018-01-19,105,21715,302,408,online,911.0,2018,1,19,4,0,0,1,4,201
2018-01-19,105,20248,306,402,online,357.0,2018,1,19,4,0,0,1,4,161
2018-01-19,105,21881,306,407,online,626.2,2018,1,19,4,0,0,1,4,13
2018-01-19,105,20248,306,402,online,355.0,2018,1,19,4,0,0,1,4,11
2018-01-19,105,21524,307,403,online,474.0,2018,1,19,4,0,0,1,4,60
2018-01-19,105,21532,304,409,offline,1868.0,2018,1,19,4,0,0,0,4,21
2018-01-19,103,20414,308,404,offline,1568.0,2018,1,19,4,0,0,0,4,228
2018-01-19,103,20693,308,404,offline,598.0,2018,1,19,4,0,0,0,4,404
2018-01-19,103,22081,303,401,offline,2516.0,2018,1,19,4,0,0,0,4,18
2018-01-19,105,21304,302,408,online,929.0,2018,1,19,4,0,0,1,4,267
2018-01-19,105,21716,307,403,online,940.0,2018,1,19,4,0,0,1,4,26
2018-01-19,105,21326,307,403,online,486.0,2018,1,19,4,0,0,1,4,16
2018-01-19,105,21026,306,407,online,849.0,2018,1,19,4,0,0,1,4,364
2018-01-19,105,21253,306,407,online,804.0,2018,1,19,4,0,0,1,4,134
2018-01-19,105,20093,306,407,online,800.0,2018,1,19,4,0,0,1,4,132
2018-01-19,105,21103,306,407,online,767.0,2018,1,19,4,0,0,1,4,29
2018-01-19,105,20582,302,408,online,927.0,2018,1,19,4,0,0,1,4,379
2018-01-19,105,21873,303,401,online,1226.0,2018,1,19,4,0,0,1,4,57
2018-01-19,105,20929,308,404,online,3002.0,2018,1,19,4,0,0,1,4,29
2018-01-19,105,20206,305,412,online,895.0,2018,1,19,4,0,0,1,4,459
2018-01-19,102,21249,307,403,offline,366.0,2018,1,19,4,0,0,0,4,206
2018-01-19,102,22046,305,412,offline,1346.0,2018,1,19,4,0,0,0,4,15
2018-01-19,101,21363,305,412,offline,679.0,2018,1,19,4,0,0,0,4,54
2018-01-19,101,21703,305,412,offline,444.0,2018,1,19,4,0,0,0,4,33
2018-01-19,103,21346,306,407,offline,1706.0,2018,1,19,4,0,0,0,4,43
2018-01-19,103,20813,302,408,offline,893.0,2018,1,19,4,0,0,0,4,8
2018-01-19,102,21909,303,401,offline,2827.0,2018,1,19,4,0,0,0,4,14
2018-01-19,102,20993,306,407,offline,742.0,2018,1,19,4,0,0,0,4,41
2018-01-19,102,20739,305,412,offline,1034.0,2018,1,19,4,0,0,0,4,55
2018-01-19,102,21394,306,407,offline,714.0,2018,1,19,4,0,0,0,4,867
2018-01-19,102,20412,306,407,offline,1061.0,2018,1,19,4,0,0,0,4,10
2018-01-19,102,20003,301,405,offline,851.0,2018,1,19,4,0,0,0,4,9
2018-01-19,102,21240,302,408,offline,1455.0,2018,1,19,4,0,0,0,4,31
2018-01-19,102,20408,302,408,offline,1170.0,2018,1,19,4,0,0,0,4,108
2018-01-19,102,21076,302,408,offline,1485.0,2018,1,19,4,0,0,0,4,22
2018-01-19,102,20193,302,408,offline,3558.0,2018,1,19,4,0,0,0,4,17
2018-01-19,105,20947,306,407,offline,1015.0,2018,1,19,4,0,0,0,4,15
2018-01-19,103,22021,307,403,offline,533.0,2018,1,19,4,0,0,0,4,405
2018-01-19,105,21446,308,404,offline,2224.0,2018,1,19,4,0,0,0,4,4
2018-01-19,105,20055,304,409,offline,2025.0,2018,1,19,4,0,0,0,4,4
2018-01-19,102,21845,302,408,offline,1217.0,2018,1,19,4,0,0,0,4,16
2018-01-19,103,21814,306,407,offline,733.0,2018,1,19,4,0,0,0,4,26
2018-01-19,103,21775,302,408,offline,1031.0,2018,1,19,4,0,0,0,4,109
2018-01-19,103,21139,306,407,offline,1183.0,2018,1,19,4,0,0,0,4,44
2018-01-19,105,21193,302,408,offline,612.0,2018,1,19,4,0,0,0,4,6
2018-01-19,102,21044,302,408,offline,1135.0,2018,1,19,4,0,0,0,4,101
2018-01-19,101,20892,306,407,offline,1647.0,2018,1,19,4,0,0,0,4,123
2018-01-19,103,21215,303,401,offline,2769.0,2018,1,19,4,0,0,0,4,15
2018-01-19,103,20221,306,407,offline,1802.0,2018,1,19,4,0,0,0,4,2
2018-01-19,103,21775,302,408,offline,1047.0,2018,1,19,4,0,0,0,4,354
2018-01-19,103,20135,303,401,offline,823.0,2018,1,19,4,0,0,0,4,21
2018-01-19,103,21088,301,405,offline,1099.0,2018,1,19,4,0,0,0,4,170
2018-01-19,101,21540,302,408,offline,1169.0,2018,1,19,4,0,0,0,4,84
2018-01-19,101,21521,306,407,offline,877.0,2018,1,19,4,0,0,0,4,6
2018-01-19,101,21430,306,407,offline,1973.0,2018,1,19,4,0,0,0,4,6
2018-01-19,103,20252,306,407,offline,1104.0,2018,1,19,4,0,0,0,4,305
2018-01-19,103,21619,306,402,offline,314.0,2018,1,19,4,0,0,0,4,2955
2018-01-19,101,20457,305,412,offline,189.0,2018,1,19,4,0,0,0,4,212
2018-01-19,103,20427,302,408,offline,1144.0,2018,1,19,4,0,0,0,4,35
2018-01-19,102,20434,306,407,offline,1567.0,2018,1,19,4,0,0,0,4,18
2018-01-19,102,20892,306,407,offline,1647.0,2018,1,19,4,0,0,0,4,15
2018-01-19,102,21394,306,407,offline,709.0,2018,1,19,4,0,0,0,4,58
2018-01-19,102,21225,306,407,offline,1051.0,2018,1,19,4,0,0,0,4,65
2018-01-19,102,20993,306,407,offline,745.0,2018,1,19,4,0,0,0,4,39
2018-01-19,102,20797,305,412,offline,2890.0,2018,1,19,4,0,0,0,4,21
2018-01-19,101,21775,302,408,offline,1046.0,2018,1,19,4,0,0,0,4,27
2018-01-19,101,20580,302,408,offline,897.0,2018,1,19,4,0,0,0,4,67
2018-01-19,103,21775,302,408,offline,1049.0,2018,1,19,4,0,0,0,4,106
2018-01-19,101,20993,306,407,offline,745.0,2018,1,19,4,0,0,0,4,343
2018-01-19,102,20419,306,407,offline,862.0,2018,1,19,4,0,0,0,4,9
2018-01-19,102,21995,306,407,offline,795.0,2018,1,19,4,0,0,0,4,10
2018-01-19,102,21274,305,412,offline,227.0,2018,1,19,4,0,0,0,4,6
2018-01-20,102,21086,303,410,offline,555.0,2018,1,20,5,1,1,0,4,26
2018-01-20,102,20226,303,401,offline,967.0,2018,1,20,5,1,1,0,4,103
2018-01-20,103,20786,303,401,offline,2188.0,2018,1,20,5,1,1,0,4,41
2018-01-20,105,21715,302,408,online,1010.0,2018,1,20,5,1,1,1,4,1043
2018-01-20,102,20693,308,404,offline,646.0,2018,1,20,5,1,1,0,4,617
2018-01-20,102,20984,306,407,offline,877.0,2018,1,20,5,1,1,0,4,159
2018-01-20,102,21681,302,408,offline,1284.0,2018,1,20,5,1,1,0,4,22
2018-01-20,103,20422,302,408,offline,2454.0,2018,1,20,5,1,1,0,4,13
2018-01-20,103,21271,306,407,offline,527.0,2018,1,20,5,1,1,0,4,203
2018-01-20,102,20056,302,408,offline,2313.0,2018,1,20,5,1,1,0,4,21
2018-01-20,102,20973,306,407,offline,599.0,2018,1,20,5,1,1,0,4,205
2018-01-20,102,21703,305,412,offline,444.0,2018,1,20,5,1,1,0,4,307
2018-01-20,101,20739,305,412,offline,1044.0,2018,1,20,5,1,1,0,4,62
2018-01-20,101,20433,305,412,offline,1960.0,2018,1,20,5,1,1,0,4,63
2018-01-20,101,20763,308,404,offline,1121.0,2018,1,20,5,1,1,0,4,6
2018-01-20,105,21552,303,406,offline,1356.0,2018,1,20,5,1,1,0,4,10
2018-01-20,103,21715,302,408,online,921.0,2018,1,20,5,1,1,1,4,109
2018-01-20,105,21651,308,404,online,952.0,2018,1,20,5,1,1,1,4,12
2018-01-20,105,21759,302,408,online,1938.0,2018,1,20,5,1,1,1,4,71
2018-01-20,105,21636,307,403,online,487.0,2018,1,20,5,1,1,1,4,46
2018-01-20,105,20086,303,401,online,590.0,2018,1,20,5,1,1,1,4,48
2018-01-20,105,21359,306,407,online,881.0,2018,1,20,5,1,1,1,4,309
2018-01-20,105,21253,306,407,online,727.0,2018,1,20,5,1,1,1,4,37
2018-01-20,105,20123,306,407,online,1086.0,2018,1,20,5,1,1,1,4,398
2018-01-20,105,20248,306,402,online,332.0,2018,1,20,5,1,1,1,4,32
2018-01-20,105,21047,303,401,online,4199.0,2018,1,20,5,1,1,1,4,29
2018-01-20,103,20693,308,404,offline,586.0,2018,1,20,5,1,1,0,4,244
2018-01-20,103,21619,306,402,offline,307.0,2018,1,20,5,1,1,0,4,467
2018-01-20,103,21228,302,408,offline,1053.0,2018,1,20,5,1,1,0,4,166
2018-01-20,101,20766,306,407,offline,874.0,2018,1,20,5,1,1,0,4,52
2018-01-20,102,21129,302,408,offline,1291.0,2018,1,20,5,1,1,0,4,4
2018-01-20,102,20501,306,407,offline,774.0,2018,1,20,5,1,1,0,4,5
2018-01-20,102,20937,308,404,offline,2031.0,2018,1,20,5,1,1,0,4,19
2018-01-20,102,20408,302,408,offline,1173.0,2018,1,20,5,1,1,0,4,159
2018-01-20,102,22025,306,407,offline,1806.0,2018,1,20,5,1,1,0,4,13
2018-01-20,101,20109,302,408,offline,785.0,2018,1,20,5,1,1,0,4,25
2018-01-20,101,20596,302,408,offline,2467.0,2018,1,20,5,1,1,0,4,21
2018-01-20,101,20109,302,408,offline,823.0,2018,1,20,5,1,1,0,4,102
2018-01-20,105,21081,307,403,offline,601.0,2018,1,20,5,1,1,0,4,5
2018-01-20,101,22025,306,407,offline,1745.0,2018,1,20,5,1,1,0,4,11
2018-01-20,101,21845,302,408,offline,1212.0,2018,1,20,5,1,1,0,4,23
2018-01-20,102,20422,302,408,offline,2462.0,2018,1,20,5,1,1,0,4,5
2018-01-20,101,21644,303,401,offline,259.0,2018,1,20,5,1,1,0,4,57
2018-01-20,101,20445,303,401,offline,478.0,2018,1,20,5,1,1,0,4,17
2018-01-20,103,22038,306,407,offline,915.0,2018,1,20,5,1,1,0,4,108
2018-01-20,101,20221,306,407,offline,1804.0,2018,1,20,5,1,1,0,4,126
2018-01-20,101,20531,307,403,offline,1138.0,2018,1,20,5,1,1,0,4,16
2018-01-20,101,21346,306,407,offline,1776.0,2018,1,20,5,1,1,0,4,6
2018-01-20,101,20993,306,407,offline,750.0,2018,1,20,5,1,1,0,4,72
2018-01-20,102,21271,306,407,offline,518.0,2018,1,20,5,1,1,0,4,18
2018-01-20,102,20892,306,407,offline,1646.0,2018,1,20,5,1,1,0,4,16
2018-01-20,102,21883,306,407,offline,643.0,2018,1,20,5,1,1,0,4,338
2018-01-20,101,22081,303,401,offline,2501.0,2018,1,20,5,1,1,0,4,16
2018-01-20,103,20809,302,408,offline,884.0,2018,1,20,5,1,1,0,4,37
2018-01-20,103,22054,302,408,offline,868.0,2018,1,20,5,1,1,0,4,38
2018-01-21,105,20747,302,408,online,1314.0,2018,1,21,6,1,1,1,4,20
2018-01-21,105,21840,302,408,online,1682.0,2018,1,21,6,1,1,1,4,17
2018-01-21,105,21946,306,407,online,1429.0,2018,1,21,6,1,1,1,4,99
2018-01-21,105,20820,306,407,online,836.0,2018,1,21,6,1,1,1,4,554
2018-01-21,105,20929,308,404,online,3007.0,2018,1,21,6,1,1,1,4,120
2018-01-21,105,20633,306,407,online,1405.0,2018,1,21,6,1,1,1,4,57
2018-01-21,105,20492,307,403,online,397.0,2018,1,21,6,1,1,1,4,153
2018-01-21,105,20504,307,403,online,394.0,2018,1,21,6,1,1,1,4,225
2018-01-21,105,22021,307,403,online,575.0,2018,1,21,6,1,1,1,4,251
2018-01-21,102,20813,302,408,offline,922.0,2018,1,21,6,1,1,0,4,39
2018-01-21,105,20139,306,407,online,606.0,2018,1,21,6,1,1,1,4,151
2018-01-21,102,21845,302,408,offline,1255.0,2018,1,21,6,1,1,0,4,83
2018-01-21,105,20452,301,405,online,1860.0,2018,1,21,6,1,1,1,4,103
2018-01-21,105,21636,307,403,online,459.0,2018,1,21,6,1,1,1,4,4
2018-01-21,103,20720,303,401,offline,1074.0,2018,1,21,6,1,1,0,4,109
2018-01-21,103,20720,303,401,offline,1056.0,2018,1,21,6,1,1,0,4,101
2018-01-21,103,21088,301,405,offline,1093.0,2018,1,21,6,1,1,0,4,12
2018-01-21,105,20512,308,404,online,1551.0,2018,1,21,6,1,1,1,4,6
2018-01-21,105,21326,307,403,online,465.0,2018,1,21,6,1,1,1,4,2
2018-01-21,105,20949,307,403,online,664.0,2018,1,21,6,1,1,1,4,87
2018-01-21,105,20175,304,409,offline,1033.0,2018,1,21,6,1,1,0,4,86
2018-01-21,101,21379,305,412,offline,1111.0,2018,1,21,6,1,1,0,4,104
2018-01-21,102,20531,307,403,offline,1138.0,2018,1,21,6,1,1,0,4,69
2018-01-21,105,20055,304,409,offline,1555.0,2018,1,21,6,1,1,0,4,27
2018-01-21,101,21961,308,404,offline,1555.0,2018,1,21,6,1,1,0,4,8
2018-01-21,101,21183,307,403,offline,516.0,2018,1,21,6,1,1,0,4,209
2018-01-21,101,20648,305,412,offline,224.0,2018,1,21,6,1,1,0,4,757
2018-01-21,102,21240,302,408,offline,1443.0,2018,1,21,6,1,1,0,4,26
2018-01-21,102,20555,308,404,offline,983.0,2018,1,21,6,1,1,0,4,202
2018-01-21,102,20224,307,403,offline,691.0,2018,1,21,6,1,1,0,4,452
2018-01-21,102,21249,307,403,offline,364.0,2018,1,21,6,1,1,0,4,273
2018-01-21,102,22052,302,408,offline,2611.0,2018,1,21,6,1,1,0,4,8
2018-01-21,102,20596,302,408,offline,2467.0,2018,1,21,6,1,1,0,4,3
2018-01-21,101,20226,303,401,offline,965.0,2018,1,21,6,1,1,0,4,49
2018-01-21,103,21662,302,408,offline,1486.0,2018,1,21,6,1,1,0,4,74
2018-01-21,103,22027,306,402,offline,469.0,2018,1,21,6,1,1,0,4,46
2018-01-21,103,20283,306,407,offline,643.0,2018,1,21,6,1,1,0,4,39
2018-01-21,103,21456,306,407,offline,1104.0,2018,1,21,6,1,1,0,4,148
2018-01-21,101,21225,306,407,offline,1063.0,2018,1,21,6,1,1,0,4,106
2018-01-21,101,20820,306,407,offline,751.0,2018,1,21,6,1,1,0,4,864
2018-01-21,101,21644,303,401,offline,263.0,2018,1,21,6,1,1,0,4,5
2018-01-21,101,20328,306,407,offline,908.0,2018,1,21,6,1,1,0,4,7
2018-01-21,103,20311,307,403,offline,361.0,2018,1,21,6,1,1,0,4,13
2018-01-21,103,21249,307,403,offline,361.0,2018,1,21,6,1,1,0,4,503
2018-01-21,103,21549,307,403,offline,407.0,2018,1,21,6,1,1,0,4,227
2018-01-21,103,20131,306,407,offline,697.0,2018,1,21,6,1,1,0,4,59
2018-01-21,103,21394,306,407,offline,719.0,2018,1,21,6,1,1,0,4,197
2018-01-21,102,21314,308,404,offline,757.0,2018,1,21,6,1,1,0,4,32
2018-01-21,102,21430,306,407,offline,1895.0,2018,1,21,6,1,1,0,4,11
2018-01-21,101,21883,306,407,offline,661.0,2018,1,21,6,1,1,0,4,9
2018-01-21,102,21271,306,407,offline,529.0,2018,1,21,6,1,1,0,4,458
2018-01-21,102,21974,306,407,offline,1095.0,2018,1,21,6,1,1,0,4,47
2018-01-21,101,20227,308,404,offline,1110.0,2018,1,21,6,1,1,0,4,209
2018-01-21,101,21274,305,412,offline,221.0,2018,1,21,6,1,1,0,4,203
2018-01-21,103,21086,303,410,offline,557.0,2018,1,21,6,1,1,0,4,3
2018-01-21,101,22081,303,401,offline,2513.0,2018,1,21,6,1,1,0,4,11
2018-01-22,105,20497,306,407,online,1193.0,2018,1,22,0,0,0,1,4,12
2018-01-22,105,20168,302,408,online,1190.0,2018,1,22,0,0,0,1,4,11
2018-01-22,101,20531,307,403,offline,1141.0,2018,1,22,0,0,0,0,4,11
2018-01-22,101,21054,308,404,offline,1980.0,2018,1,22,0,0,0,0,4,53
2018-01-22,101,20786,303,401,offline,2267.0,2018,1,22,0,0,0,0,4,5
2018-01-22,101,21974,306,407,offline,1129.0,2018,1,22,0,0,0,0,4,10
2018-01-22,102,20596,302,408,offline,2460.0,2018,1,22,0,0,0,0,4,37
2018-01-22,101,21081,307,403,offline,466.0,2018,1,22,0,0,0,0,4,64
2018-01-22,101,20221,306,407,offline,1877.0,2018,1,22,0,0,0,0,4,3
2018-01-22,102,20531,307,403,offline,1148.0,2018,1,22,0,0,0,0,4,21
2018-01-22,102,21238,308,404,offline,1557.0,2018,1,22,0,0,0,0,4,16
2018-01-22,102,20389,302,408,offline,1182.0,2018,1,22,0,0,0,0,4,41
2018-01-22,102,20465,302,408,offline,2157.0,2018,1,22,0,0,0,0,4,19
2018-01-22,102,20596,302,408,offline,2454.0,2018,1,22,0,0,0,0,4,11
2018-01-22,102,20973,306,407,offline,581.0,2018,1,22,0,0,0,0,4,428
2018-01-22,103,20224,307,403,offline,700.0,2018,1,22,0,0,0,0,4,98
2018-01-22,103,20555,308,404,offline,990.0,2018,1,22,0,0,0,0,4,46
2018-01-22,101,20877,308,404,offline,673.0,2018,1,22,0,0,0,0,4,60
2018-01-22,103,21054,308,404,offline,1982.0,2018,1,22,0,0,0,0,4,39
2018-01-22,105,20512,308,404,online,1569.0,2018,1,22,0,0,0,1,4,6
2018-01-22,105,20003,301,405,online,868.0,2018,1,22,0,0,0,1,4,284
2018-01-22,105,20814,301,405,online,573.0,2018,1,22,0,0,0,1,4,593
2018-01-22,105,20949,307,403,online,666.0,2018,1,22,0,0,0,1,4,11
2018-01-22,105,21961,308,404,online,1553.0,2018,1,22,0,0,0,1,4,63
2018-01-22,105,20476,307,403,online,1093.0,2018,1,22,0,0,0,1,4,34
2018-01-22,102,21646,305,412,offline,739.0,2018,1,22,0,0,0,0,4,104
2018-01-22,105,20944,301,405,online,755.0,2018,1,22,0,0,0,1,4,230
2018-01-22,105,20885,306,407,online,657.0,2018,1,22,0,0,0,1,4,8
2018-01-22,105,20504,307,403,online,399.0,2018,1,22,0,0,0,1,4,101
2018-01-22,105,20492,307,403,online,393.0,2018,1,22,0,0,0,1,4,102
2018-01-22,105,20877,308,404,online,740.0,2018,1,22,0,0,0,1,4,503
2018-01-22,105,21255,306,407,online,982.2,2018,1,22,0,0,0,1,4,14
2018-01-22,105,21917,305,412,online,469.0,2018,1,22,0,0,0,1,4,6
2018-01-22,105,20582,302,408,online,921.0,2018,1,22,0,0,0,1,4,12
2018-01-22,105,21810,306,407,online,1492.0,2018,1,22,0,0,0,1,4,9
2018-01-22,105,20653,305,412,offline,282.0,2018,1,22,0,0,0,0,4,5
2018-01-22,105,20213,305,412,offline,1114.0,2018,1,22,0,0,0,0,4,4
2018-01-22,105,21540,302,408,offline,1158.0,2018,1,22,0,0,0,0,4,8
2018-01-22,105,20041,302,408,offline,997.0,2018,1,22,0,0,0,0,4,12
2018-01-22,103,21619,306,402,offline,320.0,2018,1,22,0,0,0,0,4,804
2018-01-22,103,21456,306,407,offline,1102.0,2018,1,22,0,0,0,0,4,22
2018-01-22,103,21249,307,403,offline,352.0,2018,1,22,0,0,0,0,4,456
2018-01-22,105,21583,305,412,offline,1123.0,2018,1,22,0,0,0,0,4,2
2018-01-22,105,20720,303,401,offline,1060.0,2018,1,22,0,0,0,0,4,5
2018-01-22,105,20497,306,407,offline,1015.0,2018,1,22,0,0,0,0,4,4
2018-01-22,105,21641,306,407,offline,950.0,2018,1,22,0,0,0,0,4,6
2018-01-22,105,20973,306,407,offline,599.0,2018,1,22,0,0,0,0,4,27
2018-01-22,105,20523,308,404,offline,1113.0,2018,1,22,0,0,0,0,4,25
2018-01-22,105,20085,301,405,offline,1260.0,2018,1,22,0,0,0,0,4,8
2018-01-22,105,20582,302,408,offline,937.0,2018,1,22,0,0,0,0,4,12
2018-01-22,105,21995,306,407,offline,799.0,2018,1,22,0,0,0,0,4,47
2018-01-22,105,21814,306,407,offline,724.0,2018,1,22,0,0,0,0,4,6
2018-01-22,102,20501,306,407,offline,772.0,2018,1,22,0,0,0,0,4,37
2018-01-22,102,20596,302,408,offline,2533.0,2018,1,22,0,0,0,0,4,67
2018-01-22,102,20457,305,412,offline,185.0,2018,1,22,0,0,0,0,4,46
2018-01-22,102,20662,305,412,offline,236.0,2018,1,22,0,0,0,0,4,32
2018-01-22,102,20501,306,407,offline,763.0,2018,1,22,0,0,0,0,4,3
2018-01-22,102,20252,306,407,offline,1119.0,2018,1,22,0,0,0,0,4,9
2018-01-22,102,20389,302,408,offline,1198.0,2018,1,22,0,0,0,0,4,3
2018-01-22,101,20483,305,412,offline,333.0,2018,1,22,0,0,0,0,4,755
